reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,app_id,app_title,year,month,yearmonth,review_length,sentiment,clean_content
62510ff9-2510-400f-b9dd-37808edb48d3,Simone Coburn,https://play-lh.googleusercontent.com/a-/ALV-UjXQA7o2jyn9nxmC7y0Yi9Q8jWv_RbFatOnbcVYNhDLMD6ShRZhe,"So easy to check your results and get precise numbers, I love it.",5,0,11.3.2,2025-03-28 14:25:24,"Thank you for your review! We are glad to hear MyChart is working well for you.
",2025-04-01 14:30:00,11.3.2,epic.mychart.android,MyChart,2025,3,2025-03,65,Positive,easy check results get precise numbers love
f1aee06a-a64b-4b9f-a014-00fe6b3229ab,D.H. Rayborn,https://play-lh.googleusercontent.com/a/ACg8ocK0p4lzVcpGZFuIXzaow2GCsdTT2aoD-YsVo_sTd4myDEArEA=mo,"For cancer patients or anyone who needs to schedule life around doctor visits, this app is essential. I wouldn't know when to be anywhere without it. And when I mentioned, in review, a wish that it allowed screenshots, the developers responded by telling me how to make it do so! So even more five stars-y than before!",5,0,11.3.2,2025-03-28 14:15:36,"In the app, before logging into your account, go to the 3-dot menu in the upper right corner, select App Preferences. Here you can toggle ""Enable Screen Shots"". By default, this setting is set to not allow screenshots, since your healthcare information can include sensitive information that you may not want to accidentally take screenshots of.
",2025-03-28 14:04:18,11.3.2,epic.mychart.android,MyChart,2025,3,2025-03,318,Positive,cancer patients anyone needs schedule life around doctor visits app essential wouldnt know anywhere without mentioned review wish allowed screenshots developers responded telling make even five starsy
5b2b0ae1-5e10-4369-88a9-515bf325ad65,Mark Ditlefsen,https://play-lh.googleusercontent.com/a/ACg8ocKEE53K3O2sqcPzW9qw3riwzXxy_fqXU5KhHrt_cnLY4YHQxg=mo,convenient and intuitive.,5,0,11.3.2,2025-03-28 14:06:22,"Thank you for your review! We are glad to hear MyChart is working well for you.
",2025-04-01 14:29:57,11.3.2,epic.mychart.android,MyChart,2025,3,2025-03,25,Positive,convenient intuitive
5047ee56-8faa-42d1-b01e-92162aaf6b68,Amber*,https://play-lh.googleusercontent.com/a/ACg8ocKknzMqIy3DxdMdlxOKwRRynven-sd5drG5MJYNt3iWcFY8MLw=mo,Need to work on the video quality more,4,0,11.3.2,2025-03-28 13:44:31,"Thank you for the review. Each healthcare organization has their own instance of MyChart. Please reach out to them for support. If you don't know how to reach them, just email us at MyChartSupport@epic.com, let us know the issue and the organization name and we can look up their contact info for you.
",2025-04-04 15:23:39,11.3.2,epic.mychart.android,MyChart,2025,3,2025-03,38,Positive,need work video quality
734eeed2-3e12-4609-b7e2-65c1bc8a2da2,shannon smith,https://play-lh.googleusercontent.com/a-/ALV-UjUVqAqFPEaNMalxLsKHDqyPilN97I3wQjGbvEJKMkH_amclo5YbuQ,like the chart it tells me things I need to know,5,0,11.3.2,2025-03-28 13:25:29,"Thank you for your review! We are glad to hear MyChart is working well for you.
",2025-04-01 14:29:55,11.3.2,epic.mychart.android,MyChart,2025,3,2025-03,48,Positive,like chart tells things need know
b56739d3-06e4-40a1-a3f3-e43cd3f19f5d,Joel vannoord,https://play-lh.googleusercontent.com/a-/ALV-UjVypMeM5HuL84X1G0zMkDsOod3CVu420R7FRRjVkG5LJnNQihg,wonderful,5,0,11.3.2,2025-03-28 13:24:54,"Thank you for your review! We are glad to hear MyChart is working well for you.
",2025-04-01 14:29:52,11.3.2,epic.mychart.android,MyChart,2025,3,2025-03,9,Positive,wonderful
eae241d7-5a0e-4424-8174-dfd4bd9e4289,Brooke,https://play-lh.googleusercontent.com/a-/ALV-UjVbFnATN9I_VkIoQYn27vuCyOv7LTsEn3wvWdxJyPDMn8UdE0Zm,"So far, I see nothing wrong with the app, except for the appt's. They need to make it so the app allows for ppl to cancel and make appts, or it did. Now, we have to call the place to cancel the appt's. I just wish it cld make the appts and cancel like they want it to do. They'll get it one day. Other than that, the app is gold, in my opinion, that Ik of, rt now. I say it's good. I have a good Doc, and I appreciate it. You guys have a good one.",5,0,11.3.2,2025-03-28 13:19:39,"Thank you for the review. Many aspects of MyChart are controlled by your own healthcare organization through setup and settings. We recommend reaching out to them for support. If you don't know how to reach them, email us at MyChartSupport@epic.com, let us know the issue and the organization name and we can look up their contact info for you.
",2025-04-01 14:29:08,11.3.2,epic.mychart.android,MyChart,2025,3,2025-03,447,Positive,far see nothing wrong app except appts need make app allows ppl cancel make appts call place cancel appts wish cld make appts cancel like want theyll get one day app gold opinion say good good doc appreciate guys good one
e671481a-8582-466e-adb5-7173901df1ca,AJ D,https://play-lh.googleusercontent.com/a-/ALV-UjUCYvqLxiGk2z_6-VYcrb4vcH231uitbBqYsxAR078k9xA8Gz3U,this app is literally a life saver. I'm terrible about any and everything that has to do with organizing and keeping track of my medical records. This app helped change that ❤️,5,0,,2025-03-28 13:10:18,"Thank you for your review! We are glad to hear MyChart is working well for you.
",2025-04-01 14:28:30,,epic.mychart.android,MyChart,2025,3,2025-03,176,Positive,app literally life saver terrible everything organizing keeping track medical records app helped change
ac0c38e0-bad7-42fa-b8a7-157df5a98d53,Gloria Kurek,https://play-lh.googleusercontent.com/a/ACg8ocK51OkB0pzbKRRQNfJDnBQjCfRjo2w78rbge0cyqMvDQ3O5sw=mo,"I'm 80 years old! I have providers in both Yale New Haven and Hartford Health Care. Although that is not the main problem! The problem is: NO MATTER SIMPLE OR TRANSPARENT YOU THINK INSTRUCTIONS ARE, THEY DO NOT TAKE INTO CONSIDERATION USERS WHO DID NOT GROW UP USING COMPUTERS! THIS IS BEYOND BEYOND FRUSTRATIING!",1,0,11.3.2,2025-03-28 13:04:31,We are always looking to improve the usability of our software and would appreciate hearing more details from you about what you find difficult to use in our app. Please reach out to us at MyChartSupport@epic.com with details.,2025-04-02 15:51:18,11.3.2,epic.mychart.android,MyChart,2025,3,2025-03,313,Negative,years old providers yale new hartford health care although main problem problem matter simple transparent think instructions take consideration users grow using computers beyond beyond frustratiing
2364b68d-98b8-4439-8b3d-2417eaeedc94,Carl Olson,https://play-lh.googleusercontent.com/a-/ALV-UjU6Dy8TW40_RDAbugCQenh7uVwRjFhhTTFhh0QUwcJpo-byNGqaPg,extremely useful and accurate,5,0,11.3.2,2025-03-28 12:28:48,"Thank you for your review! We are glad to hear MyChart is working well for you.
",2025-04-01 14:28:24,11.3.2,epic.mychart.android,MyChart,2025,3,2025-03,29,Positive,extremely useful accurate
c2ce959c-9af5-498f-90ce-f3dd26b980e2,Nataliia LeBlanc,https://play-lh.googleusercontent.com/a-/ALV-UjXyeu-Sv3_WLhu7m-sNkUHHXvDbXQJ3ez4pn3aDL7S0qfgfw3XENQ,"They force you to sign a lifetime agreement of being a ""laboratory rat"" if you read carefully even upon coming for simple visit to PCP... LOL I could imagine it happening in 3rd rate countries but not in the USA.",1,0,11.3.2,2025-03-28 12:16:35,"Please reach out to us at MyChartSupport@epic.com and include any relevant details if you are having an issue with the app, so we can help you out.",2025-04-02 15:50:54,11.3.2,epic.mychart.android,MyChart,2025,3,2025-03,212,Negative,force sign lifetime agreement laboratory rat read carefully even upon coming simple visit pcp lol could imagine happening rate countries usa
a647b0e6-74d3-4cca-b564-5b724c183e11,Rene Girard,https://play-lh.googleusercontent.com/a-/ALV-UjUz2VCrMC1WLmwnSonop7PTAYSL9TaOXNGbc27aAOF6oo003J4,saves a lot of headaches,5,0,11.3.2,2025-03-28 12:08:38,"Thank you for your review! We are glad to hear MyChart is working well for you.
",2025-04-01 14:28:22,11.3.2,epic.mychart.android,MyChart,2025,3,2025-03,24,Positive,saves lot headaches
fa234854-c551-426c-8f18-df32ef962b10,Brenda Orsbun,https://play-lh.googleusercontent.com/a/ACg8ocITWMGnZRCLhhylqOAx-pmBKHT2LbICktRzOruqSVrJUneWng=mo,if you know your password and your username it works just fine,5,0,11.3.2,2025-03-28 12:02:55,"Thank you for your review! We are glad to hear MyChart is working well for you.
",2025-04-01 14:27:57,11.3.2,epic.mychart.android,MyChart,2025,3,2025-03,62,Positive,know password username works fine
7ce3a3ff-47a2-480b-96b2-c5abb6df5a5b,Gina Applegate,https://play-lh.googleusercontent.com/a/ACg8ocJZqh8TV0O--FY66KVSkAWFeZMv8okxtjLQJgfFH39-KuGUZw=mo,Easy to use,5,0,11.3.2,2025-03-28 11:31:25,"Thank you for your review! We are glad to hear MyChart is working well for you.
",2025-04-01 14:27:52,11.3.2,epic.mychart.android,MyChart,2025,3,2025-03,11,Positive,easy use
83fffcd6-1572-4e0d-8b6f-05ee380a04e5,Darry Armstrong,https://play-lh.googleusercontent.com/a-/ALV-UjWEmCNppadH1Meqg6IiFBaYiV1XlvpAwRxWW36Qh6_E1aTyW6Y,"Once upon a time, MyChart would send an email when you had a message on MyChart. This no longer happens. I have now missed two important messages because I had no idea there was a message. please reinstate this practice. Nobody has time to access MyChart every day on the outside chance there's a message.",3,0,11.3.2,2025-03-28 11:31:17,"You can change the notifications you receive and where they are sent in the Communication Preferences activity in the Menu near Account Settings. This will let you opt in/out of specific notifications. If you have any further questions, please email us at MyChartSupport@epic.com.",2025-04-02 16:24:38,11.3.2,epic.mychart.android,MyChart,2025,3,2025-03,305,Neutral,upon time mychart would send email message mychart longer happens missed two important messages idea message please reinstate practice nobody time access mychart every day outside chance theres message
0a6faec1-766f-4b17-84e8-62c8c0f7721b,Ann Anderson,https://play-lh.googleusercontent.com/a-/ALV-UjVeFuSPDrHsX5dTxvbcVb5WlyckWtuZJS7B6uUJ-ihn2cdT1qWBag,I'm trying to get my password which I don't remember. I've been trying to follow instructions & an getting nowhere. help please 🙏,2,0,11.3.2,2025-03-28 11:22:01,"You can recover your username or change your password on the health system's web site (www.mychart.com/LoginSignup) or on the mobile app login page for your organization. If you run into any issues with this process, please reach out to MyChartSupport@epic.com.",2025-04-02 16:15:49,11.3.2,epic.mychart.android,MyChart,2025,3,2025-03,129,Negative,trying get password dont remember ive trying follow instructions getting nowhere help please
4aea8165-a9a1-4769-88c3-05734357a76a,Ben Mickler,https://play-lh.googleusercontent.com/a-/ALV-UjULoFz1jZqeKZ5MMZM-kTtm4V2t_cM7CgppY8_rYclabwd7daE,great way to track and communicate with Dr and test results,5,0,11.3.2,2025-03-28 11:10:18,"Thank you for your review! We are glad to hear MyChart is working well for you.
",2025-04-01 14:27:39,11.3.2,epic.mychart.android,MyChart,2025,3,2025-03,59,Positive,great way track communicate test results
3131d0f7-a931-44a4-9ac7-f9321f789779,Joseph Caruso,https://play-lh.googleusercontent.com/a-/ALV-UjWM0ucL73XFA8IWvO8K4TYb_LeLRpxsp2UtVWINGje06AeQOwNrYA,I would totally recommend using MyChart app. everything is right at your fingertips for all your health info on file.,5,0,11.3.2,2025-03-28 11:09:14,"Thank you for your review! We are glad to hear MyChart is working well for you.
",2025-04-01 14:27:35,11.3.2,epic.mychart.android,MyChart,2025,3,2025-03,117,Positive,would totally recommend using mychart app everything right fingertips health info file
d111e750-b007-47f5-922b-72a565a9c57b,William Davis,https://play-lh.googleusercontent.com/a/ACg8ocJSeOI8Bk3CzZ0MRUPZdeSGj4JKBcvipnCu7vB_w6-JIVCVAQ=mo,Helpful and informative. Easy to use.,4,0,11.3.2,2025-03-28 10:59:28,"Thank you for your review! What can we do to earn a 5-star review from you? Please contact us at MyChartSupport@epic.com with feedback or questions.
",2025-04-04 15:23:17,11.3.2,epic.mychart.android,MyChart,2025,3,2025-03,37,Positive,helpful informative easy use
5cfda4db-1ce3-42f9-ab67-19dec14d2208,Da Geeksta,https://play-lh.googleusercontent.com/a-/ALV-UjWQdoP0GdynXkU1sp8nmD0VGT3osBqpBa8B-ChA7X3g_CBSk8ey,The MyChart app is trash because I can't access anything useful!,1,0,11.2.2,2025-03-28 10:50:01,"Please reach out to us at MyChartSupport@epic.com and include any relevant details if you are having an issue with the app, so we can help you out.",2025-04-02 15:50:28,11.2.2,epic.mychart.android,MyChart,2025,3,2025-03,64,Negative,mychart app trash cant access anything useful
b9c84f19-6363-4f05-ab71-650fafd838a4,Billy Newman,https://play-lh.googleusercontent.com/a-/ALV-UjV23AtyFZpSYIY7w6D4TO1_wCXnPXtdkGzNZ_F7mHSNdLZtpdSQJw,"extremely difficult to get on it at first and then after getting in it, you have to have a PhD to navigate it. should not be this hard to set up after getting the invitation from the hospital or Doctor office.",1,0,11.3.2,2025-03-28 10:48:23,We are always looking to improve the usability of our software and would appreciate hearing more details from you about what you find difficult to use in our app. Please reach out to us at MyChartSupport@epic.com with details.,2025-04-02 15:49:51,11.3.2,epic.mychart.android,MyChart,2025,3,2025-03,209,Negative,extremely difficult get first getting phd navigate hard set getting invitation hospital doctor office
eb16f1f7-aef1-4029-9137-825b9dd5905d,Penny Webb,https://play-lh.googleusercontent.com/a-/ALV-UjVI_hhCdDzu7BEnpleh8Ru6Nc88X2ZqejWm1p-JEsA-yx2bwW_57Q,I like the availability of my results from labs or xrays. scans ect. I look in my chart everyday. I'm also glad it's easy to navigate and make appointments or med refills online Best thing to have readily access to all my Dr's in one place.,5,0,11.3.2,2025-03-28 10:44:23,"Thank you for your review! We are glad to hear MyChart is working well for you.
",2025-04-01 14:27:33,11.3.2,epic.mychart.android,MyChart,2025,3,2025-03,240,Positive,like availability results labs xrays scans ect look chart everyday also glad easy navigate make appointments med refills online best thing readily access drs one place
22a1766c-9bd8-4704-a5a9-5c9c3675e280,Gilbert Chiaffino,https://play-lh.googleusercontent.com/a/ACg8ocIiHia5c6VLAB788Ouj6UI0yJSFSOyzQuH6GWR3N8M2xIz1Tw=mo,easy and convenient,5,0,11.3.2,2025-03-28 10:16:57,"Thank you for your review! We are glad to hear MyChart is working well for you.
",2025-04-01 14:25:41,11.3.2,epic.mychart.android,MyChart,2025,3,2025-03,19,Positive,easy convenient
fb3b31f6-5816-475f-9216-3450c8db5c0d,Ramona Toro,https://play-lh.googleusercontent.com/a-/ALV-UjUUK9DGiahZsOYslRUrtHXl0cNB7qxDXcSVCE9N3CAYhdEpU3f6,My experience is good,4,0,11.3.2,2025-03-28 10:06:04,"Thank you for your review! What can we do to earn a 5-star review from you? Please contact us at MyChartSupport@epic.com with feedback or questions.
",2025-04-04 15:22:57,11.3.2,epic.mychart.android,MyChart,2025,3,2025-03,21,Positive,experience good
97db552c-d0e7-4645-bc96-4da3cc25da95,Floyd Lippencott,https://play-lh.googleusercontent.com/a-/ALV-UjWEU9qKGLXHOO2U3aVMWNq2k8B33_t1rYNbbp4y2YRotg3WV9nB,Good people in the right places. thank you.,5,0,11.3.2,2025-03-28 09:58:37,"Thank you for your review! We are glad to hear MyChart is working well for you.
",2025-04-01 14:25:38,11.3.2,epic.mychart.android,MyChart,2025,3,2025-03,43,Positive,good people right places thank
88e8c42d-fe23-4cd1-acc9-55e1acccfd4a,Roderick Adams,https://play-lh.googleusercontent.com/a/ACg8ocJy-BVhpvqivm6_zrPRjBcS_7UQCu5zSjAbD1iEYh5drNR8Ww=mo,I always have to change my password every time I login. really pain,5,0,11.3.2,2025-03-28 09:44:08,"We're sorry to hear you're having this issue. Please email the details of this issue to us at MyChartSupport@epic.com, include the details listed here, and let us know which health system you are logging into so we can troubleshoot further. Each health system hosts their own instance of Epic, so we may ultimately need to reach out to them.
",2025-04-01 14:19:04,11.3.2,epic.mychart.android,MyChart,2025,3,2025-03,67,Positive,always change password every time login really pain
8dd48b33-6fca-4831-9828-ed40a67dffa2,jason smith,https://play-lh.googleusercontent.com/a/ACg8ocK-y9WJPvd372oGCAUU1hv2_4Wh90lgWwibvfGE0LJM5ibuUA=mo,easy to use,5,0,,2025-03-28 09:10:11,"Thank you for your review! We are glad to hear MyChart is working well for you.
",2025-04-01 14:18:57,,epic.mychart.android,MyChart,2025,3,2025-03,11,Positive,easy use
3400ac8e-4884-4e7a-a8d6-5a5e2ce3738a,Rinzell Hicks,https://play-lh.googleusercontent.com/a/ACg8ocI-IM-CvVIlHIqEPHwwHvQTGlsirN7V4f-nT6j28T3kcexgtA=mo,It was easy to understand,5,0,10.9.1,2025-03-28 08:58:49,"Thank you for your review! We are glad to hear MyChart is working well for you.
",2025-04-01 14:18:55,10.9.1,epic.mychart.android,MyChart,2025,3,2025-03,25,Positive,easy understand
52395ea0-3f4a-4411-ab2d-c452f2b59e6c,Kari Harden,https://play-lh.googleusercontent.com/a-/ALV-UjWNpDilugLtcUpxq4sPoTuFqj9W97PcDhC0C6pTR1xRt4iX-1y5EQ,I love being able to manage my healthcare through the app. I also really enjoy being able to message my providers as needed and being able to schedule appointments through the app.,5,0,11.3.2,2025-03-28 07:57:44,"Thank you for your review! We are glad to hear MyChart is working well for you.
",2025-04-01 14:18:53,11.3.2,epic.mychart.android,MyChart,2025,3,2025-03,180,Positive,love able manage healthcare app also really enjoy able message providers needed able schedule appointments app
8fe436c6-413a-4e9d-9cba-d9cb2ed09aed,Fiona Taggart,https://play-lh.googleusercontent.com/a-/ALV-UjWN3tTPR1F5mTlSZY7mZD9PLCji3gDRzIWm-Rxv4nNjP-9_8-Xb,so helpful and keeps me up to date,5,0,11.3.2,2025-03-28 05:22:30,"Thank you for your review! We are glad to hear MyChart is working well for you.
",2025-04-01 14:18:39,11.3.2,epic.mychart.android,MyChart,2025,3,2025-03,34,Positive,helpful keeps date
98c57b90-34b8-4696-870c-f3659878ec5c,Nelson Monroe,https://play-lh.googleusercontent.com/a/ACg8ocJhdlULwk5m7AD6iuTFvJ9zPW6iZsPhtNek-1-jIJb96-2LLg=mo,Excellent medical self details and appt organizer.,5,0,,2025-03-28 05:03:41,"Thank you for your review! We are glad to hear MyChart is working well for you.
",2025-04-01 14:18:36,,epic.mychart.android,MyChart,2025,3,2025-03,50,Positive,excellent medical self details appt organizer
4f610432-35ef-435a-a829-d394246ddefb,Nurun Ali,https://play-lh.googleusercontent.com/a-/ALV-UjXSiebXOFo4mvK36Dr6_LInY8nPb_pvvHja3cIJdT-4kV5Wypze,amazing,5,0,11.3.2,2025-03-28 02:59:45,"Thank you for your review! We are glad to hear MyChart is working well for you.
",2025-04-01 14:18:04,11.3.2,epic.mychart.android,MyChart,2025,3,2025-03,7,Positive,amazing
391355e6-617c-4424-872a-744370377c36,georgie snell,https://play-lh.googleusercontent.com/a/ACg8ocLvRXGXYHMCKiYR6G2y_O6LRPzOTu5jQ5nnfZx3xUozvcEO6Q=mo,not received what I needed to get into my account,2,0,11.3.2,2025-03-27 23:36:46,"Thank you for the review. Each healthcare organization has their own instance of MyChart. Please reach out to them for support. If you don't know how to reach them, just email us at MyChartSupport@epic.com, let us know the issue and the organization name and we can look up their contact info for you.",2025-04-02 16:15:35,11.3.2,epic.mychart.android,MyChart,2025,3,2025-03,49,Negative,received needed get account
cd95a6e1-ce1d-495d-a2c4-9c4332fa9a1d,Lauren Fuller,https://play-lh.googleusercontent.com/a-/ALV-UjWbF8W3TBA2bEi0EJXoPQAhzJeen0-M4loveh73qsIav3RCsrynCQ,so far so good I ude this system for work so luckily I an familiar with EPIC 😁,5,0,11.3.2,2025-03-27 23:06:20,"Thank you for your review! We are glad to hear MyChart is working well for you.
",2025-04-01 14:18:02,11.3.2,epic.mychart.android,MyChart,2025,3,2025-03,78,Positive,far good ude system work luckily familiar epic
24f95899-13bd-41ef-a215-be38ed450c6e,Joseph Ting,https://play-lh.googleusercontent.com/a-/ALV-UjWwUdQx18gN33QoIYzzS4w3idZ2-vLbwGMGW3qGHfkcC0iKZA8,"The application revolutionizes personal health management by offering a comprehensive, user-friendly platform that simplifies medical interactions. Key features include: - **Easy Appointment Scheduling**: Quick booking through multiple channels - **Medication Management**: Tracking, refills, and dosage monitoring - **Instant Test Result Access**: Secure viewing and sharing of medical reports - **Holistic Health Tracking**: Centralized health information and",5,0,11.3.2,2025-03-27 22:58:38,"Thank you for your review! We are glad to hear MyChart is working well for you.
",2025-04-01 14:17:56,11.3.2,epic.mychart.android,MyChart,2025,3,2025-03,461,Positive,application revolutionizes personal health management offering comprehensive userfriendly platform simplifies medical interactions key features include easy appointment scheduling quick booking multiple channels medication management tracking refills dosage monitoring instant test result access secure viewing sharing medical reports holistic health tracking centralized health information
c1ece355-512d-4729-9f9e-3efe867e8f4d,Vanessa Oliveira,https://play-lh.googleusercontent.com/a-/ALV-UjVQN_rQfcT3-N7cqmGPX2RrStHUCVPXMBaK6Hmn7FkzZ6rJthoP,"I love this app. it's a very easy tool, and I can see all my medical records and doctors in the same place.",5,0,11.3.2,2025-03-27 22:57:27,"Thank you for your review! We are glad to hear MyChart is working well for you.
",2025-04-01 14:17:48,11.3.2,epic.mychart.android,MyChart,2025,3,2025-03,107,Positive,love app easy tool see medical records doctors place
6f08bc4f-6e6a-44e8-9135-11802d74c81e,Diane Ohrtman,https://play-lh.googleusercontent.com/a/ACg8ocLkheGrZsY0HSxZLSCf6ffFxdr9njeyCy3S7m2eAT08EKfcFw=mo,Hate the double verification! Love the app.,5,0,,2025-03-27 22:12:25,"In Account Settings, you may see an option for ""Two-Step Verification."" If you turn this off, you will no longer need to enter an extra code when logging in. Your organization does have the option to make Two-Factor Authentication required, without the option for you to turn it off. Share your feedback with them if this is the case.
",2025-04-01 14:16:26,,epic.mychart.android,MyChart,2025,3,2025-03,43,Positive,hate double verification love app
db2a779b-3351-4f4a-b7c2-d4d222b72806,RD9,https://play-lh.googleusercontent.com/a/ACg8ocL30nv-cm3we35dCcBMCtceeVK8QOEVeV_weTEUyyoyNW8o5Bw=mo,"Incredibly helpful. Let's me see dr's notes after visits, test results, upcoming appointments, let's me send and receive messages to/from my dr's. Definitely not perfect yet. One of my specialists also is a GP, even though he's not my GP... so when I call my GP for antibiotics, the app says that it was my specialist who escribed the antibiotics.",4,0,11.3.2,2025-03-27 22:05:32,"Thank you for your review! We always welcome feedback as we make constant improvements to the app and hope we can earn a 5-star review from you in the future. Please contact us at MyChartSupport@epic.com with any additional feedback.
",2025-04-04 15:22:51,11.3.2,epic.mychart.android,MyChart,2025,3,2025-03,347,Positive,incredibly helpful lets see drs notes visits test results upcoming appointments lets send receive messages tofrom drs definitely perfect yet one specialists also even though hes call antibiotics app says specialist escribed antibiotics
9d519194-8a25-4c85-a552-1abdc5fb8d69,Easter Grass,https://play-lh.googleusercontent.com/a-/ALV-UjWZS1Nk0Nno1Ph5HGzk4NKisu9kZJsCMUb1TOLHdb-r-Rhcxxs,"The app is user-friendly and easy to find test results. It allows the patient to keep in touch with the physician's team and for refill requests. A detailed & synced app, which allows direct access to the patient's Healthcare information. I would suggest downloading and utilizing the app immediately to ensure you are communicating and getting the best possible Healthcare in your area.",5,0,,2025-03-27 21:42:42,"Thank you for your review! We are glad to hear MyChart is working well for you.
",2025-04-01 14:16:06,,epic.mychart.android,MyChart,2025,3,2025-03,387,Positive,app userfriendly easy find test results allows patient keep touch physicians team refill requests detailed synced app allows direct access patients healthcare information would suggest downloading utilizing app immediately ensure communicating getting best possible healthcare area
01d45051-a081-4061-afc6-610944703abb,Aaron Lockhart,https://play-lh.googleusercontent.com/a/ACg8ocI3wDEBTWpZdi-2Li5xuHtszAedA8GJyp5hm0mOwDVsigu2mg=mo,the app is a great topl to have for on the go or at home. I used to log into the website but now the app is my goto resource.,5,0,11.3.2,2025-03-27 20:40:10,"Thank you for your review! We are glad to hear MyChart is working well for you.
",2025-04-01 14:15:50,11.3.2,epic.mychart.android,MyChart,2025,3,2025-03,125,Positive,app great topl home used log website app goto resource
ee8cca0e-7c93-4ab8-aeac-62571a028cd8,Rosalea Berube,https://play-lh.googleusercontent.com/a/ACg8ocJ8NSGsXZqNQUWq0XVEMvZSPj3titMDsZFRhP_mpGE8gc80Kw=mo,love having access to all my medical records in one place. also love being able see my test results usually before the DR even has a chance to call me.,5,0,11.3.2,2025-03-27 20:18:19,"Thank you for your review! We are glad to hear MyChart is working well for you.
",2025-04-01 14:15:38,11.3.2,epic.mychart.android,MyChart,2025,3,2025-03,151,Positive,love access medical records one place also love able see test results usually even chance call
763e0647-eaee-4640-a23f-6ed756d8f8e0,Justin Streeter,https://play-lh.googleusercontent.com/a-/ALV-UjVxvbfzG4748pLjdsz2-y_PULfRwh3Av_Btu_odEMp8zshADZMe,super helpful app,5,0,11.3.1,2025-03-27 20:08:16,"Thank you for your review! We are glad to hear MyChart is working well for you.
",2025-04-01 14:15:34,11.3.1,epic.mychart.android,MyChart,2025,3,2025-03,17,Positive,super helpful app
a1b2081b-29e0-4076-9604-72a18eb7c209,Robyn Tuwei,https://play-lh.googleusercontent.com/a-/ALV-UjX8RxIBHG-AeJY9a21M50gKZ98f8p_sXEOZ9x0OdTSz_0j2Sj0flQ,Literally the best doctor/hospital portal experience I've ever had. So glad I'm up to 3 different providers using this platform!,5,0,11.3.2,2025-03-27 19:46:06,"Thank you for your review! We are glad to hear MyChart is working well for you.
",2025-04-01 14:14:37,11.3.2,epic.mychart.android,MyChart,2025,3,2025-03,128,Positive,literally best doctorhospital portal experience ive ever glad different providers using platform
be425e19-4fdb-4cad-be5b-a20d622d042d,Ken Kuzma,https://play-lh.googleusercontent.com/a/ACg8ocK500vFnT15Mmofqq02H-BUM6KpPhHyGzfPzDZWPe15eKH94g=mo,much easier to use,5,0,11.3.2,2025-03-27 19:40:54,"Thank you for your review! We are glad to hear MyChart is working well for you.
",2025-04-01 14:13:37,11.3.2,epic.mychart.android,MyChart,2025,3,2025-03,18,Positive,much easier use
1165d6fb-5a3b-4298-bc64-4b9ed07644db,Royal Blue,https://play-lh.googleusercontent.com/a-/ALV-UjUQOg5TVyuXl6ZL5SJOP3wmuTy6ysmzvzuBEh0fKaHKXobXyJE,I love it everything at my fingertips!,5,0,11.3.2,2025-03-27 19:14:10,"Thank you for your review! We are glad to hear MyChart is working well for you.
",2025-04-01 14:12:53,11.3.2,epic.mychart.android,MyChart,2025,3,2025-03,38,Positive,love everything fingertips
bac61274-6919-4ed3-83bf-de4d7d528b21,Terri Schnneck,https://play-lh.googleusercontent.com/a-/ALV-UjWdPsw6zQpkGe_H_QgTlPnyG_q-fRFLAtrTAuFunUB7cxxQdgib,"App was working for a time now all I get when trying to access"" anything"" is an error,try later. I am unable to view nothing now. Frustrating",1,0,11.3.2,2025-03-27 19:03:17,"We're sorry to hear you're having this issue. Please email the details of this issue to us at MyChartSupport@epic.com, include the details listed here, and let us know which health system you are logging into so we can troubleshoot further. Each health system hosts their own instance of Epic, so we may ultimately need to reach out to them.",2025-04-02 15:49:00,11.3.2,epic.mychart.android,MyChart,2025,3,2025-03,141,Negative,app working time get trying access anything errortry later unable view nothing frustrating
cfe2f67b-56a3-47c1-bcae-425b69ec3429,Jenni R,https://play-lh.googleusercontent.com/a/ACg8ocI-Z1Xe7cUHnVnri13mak2IE4yjxLMABWUk1mcJRcxpunAJew=mo,way better than sitting on hold for test results or to ask questions of any kind with if you Dr s,4,0,,2025-03-27 19:03:09,"Thank you for your review! What can we do to earn a 5-star review from you? Please contact us at MyChartSupport@epic.com with feedback or questions.
",2025-04-04 15:22:17,,epic.mychart.android,MyChart,2025,3,2025-03,97,Positive,way better sitting hold test results ask questions kind
75c7ba52-9b73-44ec-a1c8-caef1c3ac138,Rob Groothuis,https://play-lh.googleusercontent.com/a/ACg8ocI5LBJj9BftG5go-HkKI6oqTCcM9co4Td7Itd-td7NKBfbwTw=mo,"very easy to use and keep track of meds,appointments, message medical team",5,0,11.3.2,2025-03-27 18:35:20,"Thank you for your review! We are glad to hear MyChart is working well for you.
",2025-04-01 14:12:51,11.3.2,epic.mychart.android,MyChart,2025,3,2025-03,74,Positive,easy use keep track medsappointments message medical team
